"","Year","Rent","PropertyType","Location.x","NumberofBedrooms","Location.y","CPI","Price.Rent.Ratio","VacancyRate","HousingStock"
"221",2008,1327.24,"Terrace house","Dublin 13","All bedrooms","Dublin 13",47.33,123.4,"0",1960000
"222",2008,1327.72,"Terrace house","Portobello, Dublin 8","All bedrooms","Portobello, Dublin 8",47.33,123.4,"0",1960000
"223",2008,1327.72,"Terrace house","Portobello, Dublin 8","1 to 3 bed","Portobello, Dublin 8",47.33,123.4,"0",1960000
"224",2008,1328.83,"Terrace house","Tyrrelstown, Dublin 15","All bedrooms","Tyrrelstown, Dublin 15",47.33,123.4,"0",1960000
"225",2008,1329.45,"Semi detached house","Monkstown, Dublin","All bedrooms","Monkstown, Dublin",47.33,123.4,"0",1960000
"226",2008,1332.75,"Apartment","Drimnagh, Dublin 12","All bedrooms","Drimnagh, Dublin 12",47.33,123.4,"0",1960000
"227",2008,1332.75,"Apartment","Drimnagh, Dublin 12","1 to 3 bed","Drimnagh, Dublin 12",47.33,123.4,"0",1960000
"228",2008,1333.07,"Terrace house","Rathfarnham, Dublin 14","All bedrooms","Rathfarnham, Dublin 14",47.33,123.4,"0",1960000
"229",2008,1334.06,"Terrace house","Dublin 9","All bedrooms","Dublin 9",47.33,123.4,"0",1960000
"230",2008,1334.84,"Apartment","Dun Laoghaire, Dublin","1 to 3 bed","Dun Laoghaire, Dublin",47.33,123.4,"0",1960000
"231",2008,1334.84,"Apartment","Dun Laoghaire, Dublin","All bedrooms","Dun Laoghaire, Dublin",47.33,123.4,"0",1960000
"232",2008,1335.28,"Detached house","Dublin 15","All bedrooms","Dublin 15",47.33,123.4,"0",1960000
"233",2008,1336.24,"Apartment","Cabinteely, Dublin 18","All bedrooms","Cabinteely, Dublin 18",47.33,123.4,"0",1960000
"234",2008,1336.57,"Semi detached house","Beaumont, Dublin 9","All bedrooms","Beaumont, Dublin 9",47.33,123.4,"0",1960000
"235",2008,1338.02,"Semi detached house","Dublin 13","All bedrooms","Dublin 13",47.33,123.4,"0",1960000
"236",2008,1344.84,"Semi detached house","Kimmage, Dublin 12","All bedrooms","Kimmage, Dublin 12",47.33,123.4,"0",1960000
"237",2008,1345.46,"Semi detached house","Dublin 5","All bedrooms","Dublin 5",47.33,123.4,"0",1960000
"238",2008,1345.91,"Apartment","Dartry, Dublin 6","All bedrooms","Dartry, Dublin 6",47.33,123.4,"0",1960000
"239",2008,1347.48,"Semi detached house","Navan Road, Dublin 7","All bedrooms","Navan Road, Dublin 7",47.33,123.4,"0",1960000
"240",2008,1347.52,"Semi detached house","Raheny, Dublin 5","Three bed","Artane, Dublin 5",47.33,123.4,"0",1960000
"241",2008,1347.52,"Semi detached house","Artane, Dublin 5","All bedrooms","Artane, Dublin 5",47.33,123.4,"0",1960000
"242",2008,1351.14,"Terrace house","South Circular Road, Dublin 8","All bedrooms","South Circular Road, Dublin 8",47.33,123.4,"0",1960000
"243",2008,1352.69,"Apartment","Dublin 16","All bedrooms","Dublin 16",47.33,123.4,"0",1960000
"244",2008,1355.61,"Semi detached house","Dublin","All bedrooms","Dublin",47.33,123.4,"0",1960000
"245",2008,1356.82,"Terrace house","Dublin 16","All bedrooms","Dublin 16",47.33,123.4,"0",1960000
"246",2008,1357.67,"Semi detached house","Donaghmede, Dublin 13","All bedrooms","Donaghmede, Dublin 13",47.33,123.4,"0",1960000
"247",2008,1360.64,"Semi detached house","Walkinstown, Dublin 12","All bedrooms","Walkinstown, Dublin 12",47.33,123.4,"0",1960000
"248",2008,1361.5,"Apartment","Parnell Street, Dublin 1","All bedrooms","Parnell Street, Dublin 1",47.33,123.4,"0",1960000
"249",2008,1364,"Apartment","Ballinteer, Dublin 16","1 to 3 bed","Ballinteer, Dublin 16",47.33,123.4,"0",1960000
"250",2008,1364,"Apartment","Ballinteer, Dublin 16","All bedrooms","Ballinteer, Dublin 16",47.33,123.4,"0",1960000
"251",2008,1364.81,"Apartment","Sutton, Dublin 13","All bedrooms","Sutton, Dublin 13",47.33,123.4,"0",1960000
"252",2008,1364.81,"Apartment","Sutton, Dublin 13","1 to 3 bed","Sutton, Dublin 13",47.33,123.4,"0",1960000
"253",2008,1368.89,"Semi detached house","Dublin 9","All bedrooms","Dublin 9",47.33,123.4,"0",1960000
"254",2008,1376.89,"Apartment","Ringsend, Dublin 4","All bedrooms","Ringsend, Dublin 4",47.33,123.4,"0",1960000
"255",2008,1377.41,"Apartment","Smithfield, Dublin 7","All bedrooms","Smithfield, Dublin 7",47.33,123.4,"0",1960000
"256",2008,1377.41,"Apartment","Smithfield, Dublin 7","1 to 3 bed","Smithfield, Dublin 7",47.33,123.4,"0",1960000
"257",2008,1377.86,"Apartment","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",47.33,123.4,"0",1960000
"258",2008,1380.56,"Terrace house","Harolds Cross, Dublin 6","All bedrooms","Harolds Cross, Dublin 6",47.33,123.4,"0",1960000
"259",2008,1380.65,"Semi detached house","Whitehall, Dublin 9","All bedrooms","Whitehall, Dublin 9",47.33,123.4,"0",1960000
"260",2008,1381.5,"Semi detached house","Raheny, Dublin 5","All bedrooms","Raheny, Dublin 5",47.33,123.4,"0",1960000
"261",2008,1390.91,"Semi detached house","Dublin 3","All bedrooms","Dublin 3",47.33,123.4,"0",1960000
"262",2008,1394.99,"Apartment","Dublin 18","All bedrooms","Dublin 18",47.33,123.4,"0",1960000
"263",2008,1397.44,"Semi detached house","Glasnevin, Dublin 11","All bedrooms","Glasnevin, Dublin 11",47.33,123.4,"0",1960000
"264",2008,1397.65,"Semi detached house","Drumcondra, Dublin 9","All bedrooms","Drumcondra, Dublin 9",47.33,123.4,"0",1960000
"265",2008,1399.08,"Apartment","Dublin 14","All bedrooms","Dublin 14",47.33,123.4,"0",1960000
"266",2008,1403.41,"Apartment","Carrickmines, Dublin 18","1 to 3 bed","Carrickmines, Dublin 18",47.33,123.4,"0",1960000
"267",2008,1403.41,"Apartment","Carrickmines, Dublin 18","All bedrooms","Carrickmines, Dublin 18",47.33,123.4,"0",1960000
"268",2008,1405.38,"Semi detached house","Shankill, Dublin","All bedrooms","Shankill, Dublin",47.33,123.4,"0",1960000
"269",2008,1410.67,"Semi detached house","Ballycullen, Dublin 24","All bedrooms","Ballycullen, Dublin 24",47.33,123.4,"0",1960000
"270",2008,1412.89,"Terrace house","Drumcondra, Dublin 9","All bedrooms","Drumcondra, Dublin 9",47.33,123.4,"0",1960000
"271",2008,1416.03,"Apartment","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",47.33,123.4,"0",1960000
"272",2008,1418.21,"Apartment","Pembroke, Dublin 4","All bedrooms","Pembroke, Dublin 4",47.33,123.4,"0",1960000
"273",2008,1419.91,"Apartment","Merrion, Dublin 4","All bedrooms","Merrion, Dublin 4",47.33,123.4,"0",1960000
"274",2008,1425.37,"Semi detached house","Knocklyon, Dublin 16","All bedrooms","Knocklyon, Dublin 16",47.33,123.4,"0",1960000
"275",2008,1430.2,"Apartment","Dundrum, Dublin 14","1 to 3 bed","Dundrum, Dublin 14",47.33,123.4,"0",1960000
"276",2008,1430.2,"Apartment","Dundrum, Dublin 14","All bedrooms","Dundrum, Dublin 14",47.33,123.4,"0",1960000
"277",2008,1433.26,"Apartment","Sandyford, Dublin 18","All bedrooms","Sandyford, Dublin 18",47.33,123.4,"0",1960000
"278",2008,1433.62,"Apartment","Dublin 2","All bedrooms","Dublin 2",47.33,123.4,"0",1960000
"279",2008,1434.29,"Semi detached house","Ballinteer, Dublin 16","All bedrooms","Ballinteer, Dublin 16",47.33,123.4,"0",1960000
"280",2008,1437.58,"Terrace house","Ringsend, Dublin 4","All bedrooms","Ringsend, Dublin 4",47.33,123.4,"0",1960000
"281",2008,1438.96,"Apartment","Malahide, Dublin","All bedrooms","Malahide, Dublin",47.33,123.4,"0",1960000
"282",2008,1441.61,"Semi detached house","Harolds Cross, Dublin 6","All bedrooms","Harolds Cross, Dublin 6",47.33,123.4,"0",1960000
"283",2008,1452.67,"Apartment","Booterstown, Dublin","1 to 3 bed","Booterstown, Dublin",47.33,123.4,"0",1960000
"284",2008,1452.67,"Apartment","Booterstown, Dublin","All bedrooms","Booterstown, Dublin",47.33,123.4,"0",1960000
"285",2008,1454.15,"Apartment","Dalkey, Dublin","1 to 3 bed","Dalkey, Dublin",47.33,123.4,"0",1960000
"286",2008,1454.15,"Apartment","Dalkey, Dublin","All bedrooms","Dalkey, Dublin",47.33,123.4,"0",1960000
"287",2008,1454.17,"Semi detached house","Baldoyle, Dublin 13","All bedrooms","Baldoyle, Dublin 13",47.33,123.4,"0",1960000
"288",2008,1456.45,"Apartment","Goatstown, Dublin 14","All bedrooms","Goatstown, Dublin 14",47.33,123.4,"0",1960000
"289",2008,1456.73,"Terrace house","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",47.33,123.4,"0",1960000
"290",2008,1457.62,"Semi detached house","Dublin 16","All bedrooms","Dublin 16",47.33,123.4,"0",1960000
"291",2008,1458.87,"Semi detached house","Killester, Dublin 5","All bedrooms","Killester, Dublin 5",47.33,123.4,"0",1960000
"292",2008,1459.17,"Apartment","Whitehall, Dublin 9","All bedrooms","Whitehall, Dublin 9",47.33,123.4,"0",1960000
"293",2008,1471.26,"Apartment","Clonskeagh, Dublin 14","All bedrooms","Clonskeagh, Dublin 14",47.33,123.4,"0",1960000
"294",2008,1473.06,"Apartment","Dublin 4","All bedrooms","Dublin 4",47.33,123.4,"0",1960000
"295",2008,1475.87,"Apartment","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",47.33,123.4,"0",1960000
"296",2008,1476.42,"Terrace house","Harolds Cross, Dublin 6W","All bedrooms","Harolds Cross, Dublin 6W",47.33,123.4,"0",1960000
"297",2008,1478.26,"Apartment","Sandymount, Dublin 4","All bedrooms","Sandymount, Dublin 4",47.33,123.4,"0",1960000
"298",2008,1480.5,"Apartment","Donnybrook, Dublin 4","All bedrooms","Donnybrook, Dublin 4",47.33,123.4,"0",1960000
"299",2008,1481.39,"Apartment","Milltown, Dublin 6","All bedrooms","Milltown, Dublin 6",47.33,123.4,"0",1960000
"300",2008,1482.84,"Apartment","Dundrum, Dublin 16","All bedrooms","Dundrum, Dublin 16",47.33,123.4,"0",1960000
"301",2008,1482.84,"Apartment","Dundrum, Dublin 16","1 to 3 bed","Dundrum, Dublin 16",47.33,123.4,"0",1960000
"302",2008,1483.5,"Apartment","Temple Bar, Dublin 2","All bedrooms","Temple Bar, Dublin 2",47.33,123.4,"0",1960000
"303",2008,1483.5,"Apartment","Temple Bar, Dublin 2","1 to 3 bed","Temple Bar, Dublin 2",47.33,123.4,"0",1960000
"304",2008,1484.82,"Semi detached house","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",47.33,123.4,"0",1960000
"305",2008,1484.88,"Semi detached house","Dun Laoghaire, Dublin","All bedrooms","Dun Laoghaire, Dublin",47.33,123.4,"0",1960000
"306",2008,1491.9,"Semi detached house","Glasnevin, Dublin 9","All bedrooms","Glasnevin, Dublin 9",47.33,123.4,"0",1960000
"307",2008,1493.46,"Semi detached house","Rathfarnham, Dublin 16","All bedrooms","Rathfarnham, Dublin 16",47.33,123.4,"0",1960000
"308",2008,1495.56,"Semi detached house","Rathfarnham, Dublin 14","All bedrooms","Rathfarnham, Dublin 14",47.33,123.4,"0",1960000
"309",2008,1498.33,"Semi detached house","Cabinteely, Dublin 18","All bedrooms","Cabinteely, Dublin 18",47.33,123.4,"0",1960000
"310",2008,1499.22,"Apartment","Charlemont Street, Dublin 2","All bedrooms","Charlemont Street, Dublin 2",47.33,123.4,"0",1960000
"311",2008,1499.22,"Apartment","Charlemont Street, Dublin 2","1 to 3 bed","Charlemont Street, Dublin 2",47.33,123.4,"0",1960000
"312",2008,1501.94,"Terrace house","Dublin 14","All bedrooms","Dublin 14",47.33,123.4,"0",1960000
"313",2008,1502.47,"Semi detached house","Malahide, Dublin","All bedrooms","Malahide, Dublin",47.33,123.4,"0",1960000
"314",2008,1504.89,"Terrace house","Dublin 6W","All bedrooms","Dublin 6W",47.33,123.4,"0",1960000
"315",2008,1511.84,"Terrace house","Dublin 18","All bedrooms","Dublin 18",47.33,123.4,"0",1960000
"316",2008,1513.14,"Terrace house","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",47.33,123.4,"0",1960000
"317",2008,1521.91,"Semi detached house","Rathgar, Dublin 6","All bedrooms","Rathgar, Dublin 6",47.33,123.4,"0",1960000
"318",2008,1524.46,"Semi detached house","Rathmines, Dublin 6","All bedrooms","Rathmines, Dublin 6",47.33,123.4,"0",1960000
"319",2008,1524.86,"Terrace house","Churchtown, Dublin 14","All bedrooms","Churchtown, Dublin 14",47.33,123.4,"0",1960000
"320",2008,1525.76,"Semi detached house","Killiney, Dublin","All bedrooms","Killiney, Dublin",47.33,123.4,"0",1960000
"321",2008,1530.05,"Terrace house","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",47.33,123.4,"0",1960000
"322",2008,1536.44,"Detached house","Lucan, Dublin","All bedrooms","Lucan, Dublin",47.33,123.4,"0",1960000
"323",2008,1544.54,"Semi detached house","Dublin 6","All bedrooms","Dublin 6",47.33,123.4,"0",1960000
"324",2008,1545.14,"Semi detached house","Leopardstown, Dublin 18","All bedrooms","Leopardstown, Dublin 18",47.33,123.4,"0",1960000
"325",2008,1556.82,"Semi detached house","Templeogue, Dublin 6W","All bedrooms","Templeogue, Dublin 6W",47.33,123.4,"0",1960000
"326",2008,1558.61,"Terrace house","Dundrum, Dublin 14","All bedrooms","Dundrum, Dublin 14",47.33,123.4,"0",1960000
"327",2008,1564.28,"Apartment","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",47.33,123.4,"0",1960000
"328",2008,1564.52,"Detached house","Dublin 13","All bedrooms","Dublin 13",47.33,123.4,"0",1960000
"329",2008,1568.47,"Terrace house","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",47.33,123.4,"0",1960000
"330",2008,1572.76,"Semi detached house","Sandyford, Dublin 18","All bedrooms","Sandyford, Dublin 18",47.33,123.4,"0",1960000
"331",2008,1575.87,"Semi detached house","Dublin 18","All bedrooms","Dublin 18",47.33,123.4,"0",1960000
"332",2008,1577.52,"Semi detached house","Ranelagh, Dublin 6","All bedrooms","Ranelagh, Dublin 6",47.33,123.4,"0",1960000
"333",2008,1577.66,"Terrace house","Malahide, Dublin","All bedrooms","Malahide, Dublin",47.33,123.4,"0",1960000
"334",2008,1580.59,"Apartment","Howth, Dublin","All bedrooms","Howth, Dublin",47.33,123.4,"0",1960000
"335",2008,1580.59,"Apartment","Howth, Dublin","1 to 3 bed","Howth, Dublin",47.33,123.4,"0",1960000
"336",2008,1585.43,"Terrace house","Dublin 6","All bedrooms","Dublin 6",47.33,123.4,"0",1960000
"337",2008,1600.9,"Detached house","Dublin 16","All bedrooms","Dublin 16",47.33,123.4,"0",1960000
"338",2008,1604.9,"Semi detached house","Dundrum, Dublin 14","All bedrooms","Dundrum, Dublin 14",47.33,123.4,"0",1960000
"339",2008,1611.11,"Apartment","Spencer Dock, Dublin 1","All bedrooms","Spencer Dock, Dublin 1",47.33,123.4,"0",1960000
"340",2008,1625.7,"Terrace house","Rathgar, Dublin 6","All bedrooms","Rathgar, Dublin 6",47.33,123.4,"0",1960000
"341",2008,1628.85,"Semi detached house","Dundrum, Dublin 16","All bedrooms","Dundrum, Dublin 16",47.33,123.4,"0",1960000
"342",2008,1633.51,"Semi detached house","Dublin 6W","All bedrooms","Dublin 6W",47.33,123.4,"0",1960000
"343",2008,1643.39,"Semi detached house","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",47.33,123.4,"0",1960000
"344",2008,1644.53,"Semi detached house","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",47.33,123.4,"0",1960000
"345",2008,1658.91,"Semi detached house","Dublin 14","All bedrooms","Dublin 14",47.33,123.4,"0",1960000
"346",2008,1661.54,"Semi detached house","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",47.33,123.4,"0",1960000
"347",2008,1693.36,"Detached house","Dublin","All bedrooms","Dublin",47.33,123.4,"0",1960000
"348",2008,1708.09,"Terrace house","Dublin 4","All bedrooms","Dublin 4",47.33,123.4,"0",1960000
"349",2008,1711.47,"Terrace house","Dublin 2","All bedrooms","Dublin 2",47.33,123.4,"0",1960000
"350",2008,1716.99,"Semi detached house","Harolds Cross, Dublin 6W","All bedrooms","Harolds Cross, Dublin 6W",47.33,123.4,"0",1960000
"351",2008,1723.2,"Terrace house","Sandymount, Dublin 4","All bedrooms","Sandymount, Dublin 4",47.33,123.4,"0",1960000
"352",2008,1724.48,"Semi detached house","Churchtown, Dublin 14","All bedrooms","Churchtown, Dublin 14",47.33,123.4,"0",1960000
"353",2008,1725.14,"Terrace house","Donnybrook, Dublin 4","All bedrooms","Donnybrook, Dublin 4",47.33,123.4,"0",1960000
"354",2008,1771.13,"Semi detached house","Goatstown, Dublin 14","All bedrooms","Goatstown, Dublin 14",47.33,123.4,"0",1960000
"355",2008,1783.4,"Semi detached house","Booterstown, Dublin","All bedrooms","Booterstown, Dublin",47.33,123.4,"0",1960000
"356",2008,1785.92,"Terrace house","Ranelagh, Dublin 6","All bedrooms","Ranelagh, Dublin 6",47.33,123.4,"0",1960000
"357",2008,1800.38,"Semi detached house","Clonskeagh, Dublin 14","All bedrooms","Clonskeagh, Dublin 14",47.33,123.4,"0",1960000
"358",2008,1883.24,"Semi detached house","Sandymount, Dublin 4","All bedrooms","Sandymount, Dublin 4",47.33,123.4,"0",1960000
"359",2008,1904.3,"Terrace house","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",47.33,123.4,"0",1960000
"360",2008,1927.29,"Semi detached house","Dublin 4","All bedrooms","Dublin 4",47.33,123.4,"0",1960000
"361",2008,1937.5,"Detached house","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",47.33,123.4,"0",1960000
"362",2008,1943.25,"Detached house","Dublin 14","All bedrooms","Dublin 14",47.33,123.4,"0",1960000
"363",2008,1950.48,"Detached house","Dublin 6","All bedrooms","Dublin 6",47.33,123.4,"0",1960000
"364",2008,1981.48,"Semi detached house","Donnybrook, Dublin 4","All bedrooms","Donnybrook, Dublin 4",47.33,123.4,"0",1960000
"365",2008,2081.67,"Semi detached house","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",47.33,123.4,"0",1960000
"366",2008,2129.25,"Detached house","Dublin 18","All bedrooms","Dublin 18",47.33,123.4,"0",1960000
"367",2008,2349.9,"Detached house","Dublin 4","All bedrooms","Dublin 4",47.33,123.4,"0",1960000
"368",2008,573.54,"Other flats","Glasnevin, Dublin 9","1 to 2 bed","Glasnevin, Dublin 9",47.33,123.4,"0",1960000
"369",2008,573.54,"Other flats","Glasnevin, Dublin 9","All bedrooms","Glasnevin, Dublin 9",47.33,123.4,"0",1960000
"370",2008,573.54,"Other flats","Glasnevin, Dublin 9","1 to 3 bed","Glasnevin, Dublin 9",47.33,123.4,"0",1960000
"371",2008,586.87,"Other flats","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",47.33,123.4,"0",1960000
"372",2008,600.15,"Other flats","Inchicore, Dublin 8","All bedrooms","Inchicore, Dublin 8",47.33,123.4,"0",1960000
"373",2008,621.87,"Other flats","Cabra, Dublin 7","1 to 2 bed","Cabra, Dublin 7",47.33,123.4,"0",1960000
"374",2008,621.87,"Other flats","Cabra, Dublin 7","All bedrooms","Cabra, Dublin 7",47.33,123.4,"0",1960000
"375",2008,621.87,"Other flats","Cabra, Dublin 7","1 to 3 bed","Cabra, Dublin 7",47.33,123.4,"0",1960000
"376",2008,642.01,"Other flats","Phibsboro, Dublin 7","All bedrooms","Phibsboro, Dublin 7",47.33,123.4,"0",1960000
"377",2008,653.61,"Other flats","Dublin 9","All bedrooms","Dublin 9",47.33,123.4,"0",1960000
"378",2008,653.61,"Other flats","Dublin 9","1 to 3 bed","Dublin 9",47.33,123.4,"0",1960000
"379",2008,670.55,"Other flats","Drumcondra, Dublin 9","1 to 3 bed","Drumcondra, Dublin 9",47.33,123.4,"0",1960000
"380",2008,670.55,"Other flats","Drumcondra, Dublin 9","All bedrooms","Drumcondra, Dublin 9",47.33,123.4,"0",1960000
"381",2008,675.16,"Other flats","Dublin 7","All bedrooms","Dublin 7",47.33,123.4,"0",1960000
"382",2008,680.26,"Other flats","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",47.33,123.4,"0",1960000
"383",2008,680.26,"Other flats","Clontarf, Dublin 3","1 to 3 bed","Clontarf, Dublin 3",47.33,123.4,"0",1960000
"384",2008,680.26,"Other flats","Clontarf, Dublin 3","1 to 2 bed","Clontarf, Dublin 3",47.33,123.4,"0",1960000
"385",2008,687.44,"Other flats","Harolds Cross, Dublin 6W","All bedrooms","Harolds Cross, Dublin 6W",47.33,123.4,"0",1960000
"386",2008,694.76,"Other flats","Dublin 8","All bedrooms","Dublin 8",47.33,123.4,"0",1960000
"387",2008,695.16,"Apartment","South Circular Road, Dublin 8","All bedrooms","South Circular Road, Dublin 8",47.33,123.4,"0",1960000
"388",2008,695.65,"Other flats","Fairview, Dublin 3","All bedrooms","Fairview, Dublin 3",47.33,123.4,"0",1960000
"389",2008,695.65,"Other flats","Fairview, Dublin 3","1 to 2 bed","Fairview, Dublin 3",47.33,123.4,"0",1960000
"390",2008,695.65,"Other flats","Fairview, Dublin 3","1 to 3 bed","Fairview, Dublin 3",47.33,123.4,"0",1960000
"391",2008,696.71,"Other flats","Dublin 12","All bedrooms","Dublin 12",47.33,123.4,"0",1960000
"392",2008,696.71,"Other flats","Dublin 12","1 to 3 bed","Dublin 12",47.33,123.4,"0",1960000
"393",2008,700.06,"Other flats","South Circular Road, Dublin 8","All bedrooms","South Circular Road, Dublin 8",47.33,123.4,"0",1960000
"394",2008,700.06,"Other flats","South Circular Road, Dublin 8","1 to 3 bed","South Circular Road, Dublin 8",47.33,123.4,"0",1960000
"395",2008,700.06,"Other flats","South Circular Road, Dublin 8","1 to 2 bed","South Circular Road, Dublin 8",47.33,123.4,"0",1960000
