Year,Location,PropertyType,NumberofBedrooms,VacancyRate,CPI,Price.Rent.Ratio,HousingStock,Rent
2010,"Ballsbridge, Dublin 4",Detached house,All bedrooms,0,44.78,128.9,1992000,2140.54
2010,"Ballsbridge, Dublin 4",Other flats,All bedrooms,0,44.78,128.9,1992000,696.83
2010,"Ballycullen, Dublin 24",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1153.36
2010,"Ballycullen, Dublin 24",Apartment,All bedrooms,0,44.78,128.9,1992000,959.81
2010,"Ballycullen, Dublin 24",Apartment,1 to 3 bed,0,44.78,128.9,1992000,959.81
2010,"Ballyfermot, Dublin 10",Apartment,1 to 2 bed,0,44.78,128.9,1992000,867.73
2010,"Ballyfermot, Dublin 10",Apartment,All bedrooms,0,44.78,128.9,1992000,867.73
2010,"Ballyfermot, Dublin 10",Apartment,1 to 3 bed,0,44.78,128.9,1992000,867.73
2010,"Ballyfermot, Dublin 10",Terrace house,All bedrooms,0,44.78,128.9,1992000,956.17
2010,"Ballyfermot, Dublin 10",Semi detached house,All bedrooms,0,44.78,128.9,1992000,996.51
2010,"Ballymun, Dublin 11",Apartment,All bedrooms,0,44.78,128.9,1992000,801.24
2010,"Ballymun, Dublin 9",Apartment,All bedrooms,0,44.78,128.9,1992000,778.88
2010,"Beaumont, Dublin 9",Terrace house,All bedrooms,0,44.78,128.9,1992000,1025.63
2010,"Beaumont, Dublin 9",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1111.05
2010,"Beaumont, Dublin 9",Apartment,All bedrooms,0,44.78,128.9,1992000,868.87
2010,"Blackrock, Dublin",Apartment,All bedrooms,0,44.78,128.9,1992000,1118.91
2010,"Blackrock, Dublin",Terrace house,All bedrooms,0,44.78,128.9,1992000,1290.69
2010,"Blackrock, Dublin",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1381.1
2010,"Blackrock, Dublin",Detached house,All bedrooms,0,44.78,128.9,1992000,1794.65
2010,"Blackrock, Dublin",Other flats,1 to 2 bed,0,44.78,128.9,1992000,833.48
2010,"Blackrock, Dublin",Other flats,All bedrooms,0,44.78,128.9,1992000,833.48
2010,"Blackrock, Dublin",Other flats,1 to 3 bed,0,44.78,128.9,1992000,833.48
2010,"Blanchardstown, Dublin 15",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1021.31
2010,"Blanchardstown, Dublin 15",Apartment,All bedrooms,0,44.78,128.9,1992000,924.04
2010,"Blanchardstown, Dublin 15",Terrace house,All bedrooms,0,44.78,128.9,1992000,991.38
2010,"Blanchardstown, Dublin 15",Terrace house,1 to 3 bed,0,44.78,128.9,1992000,991.38
2010,"Booterstown, Dublin",Apartment,1 to 3 bed,0,44.78,128.9,1992000,1161.05
2010,"Booterstown, Dublin",Apartment,All bedrooms,0,44.78,128.9,1992000,1161.05
2010,"Booterstown, Dublin",Terrace house,All bedrooms,0,44.78,128.9,1992000,1292.05
2010,"Booterstown, Dublin",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1532.63
2010,"Cabinteely, Dublin 18",Apartment,All bedrooms,0,44.78,128.9,1992000,1094.64
2010,"Cabinteely, Dublin 18",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1255.37
2010,"Cabinteely, Dublin",Apartment,All bedrooms,0,44.78,128.9,1992000,1041.44
2010,"Cabinteely, Dublin",Apartment,1 to 3 bed,0,44.78,128.9,1992000,1041.44
2010,"Cabra, Dublin 7",Terrace house,All bedrooms,0,44.78,128.9,1992000,1009.42
2010,"Cabra, Dublin 7",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1047.64
2010,"Cabra, Dublin 7",Other flats,All bedrooms,0,44.78,128.9,1992000,612.08
2010,"Cabra, Dublin 7",Other flats,1 to 3 bed,0,44.78,128.9,1992000,612.08
2010,"Cabra, Dublin 7",Apartment,All bedrooms,0,44.78,128.9,1992000,814.78
2010,"Carpenterstown, Dublin 15",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1106.03
2010,"Carpenterstown, Dublin 15",Apartment,All bedrooms,0,44.78,128.9,1992000,913.1
2010,"Carpenterstown, Dublin 15",Apartment,1 to 3 bed,0,44.78,128.9,1992000,913.1
2010,"Carrickmines, Dublin 18",Apartment,All bedrooms,0,44.78,128.9,1992000,1099.26
2010,"Carrickmines, Dublin 18",Apartment,1 to 3 bed,0,44.78,128.9,1992000,1099.26
2010,"Castleknock, Dublin 15",Apartment,All bedrooms,0,44.78,128.9,1992000,1020.11
2010,"Castleknock, Dublin 15",Terrace house,All bedrooms,0,44.78,128.9,1992000,1035
2010,"Castleknock, Dublin 15",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1110.47
2010,"Castleknock, Dublin 15",Detached house,All bedrooms,0,44.78,128.9,1992000,1278.67
2010,"Chapelizod, Dublin 20",Apartment,All bedrooms,0,44.78,128.9,1992000,931.64
2010,"Chapelizod, Dublin 20",Terrace house,All bedrooms,0,44.78,128.9,1992000,989.34
2010,"Charlemont Street, Dublin 2",Apartment,1 to 3 bed,0,44.78,128.9,1992000,1269.74
2010,"Charlemont Street, Dublin 2",Apartment,All bedrooms,0,44.78,128.9,1992000,1269.74
2010,"Cherry Orchard, Dublin 10",Apartment,All bedrooms,0,44.78,128.9,1992000,879.56
2010,"Cherry Orchard, Dublin 10",Apartment,1 to 3 bed,0,44.78,128.9,1992000,879.56
2010,"Cherry Orchard, Dublin 10",Apartment,1 to 2 bed,0,44.78,128.9,1992000,879.56
2010,"Christchurch, Dublin 8",Apartment,All bedrooms,0,44.78,128.9,1992000,933.96
2010,"Churchtown, Dublin 14",Apartment,All bedrooms,0,44.78,128.9,1992000,1076.98
2010,"Churchtown, Dublin 14",Terrace house,All bedrooms,0,44.78,128.9,1992000,1368.88
2010,"Churchtown, Dublin 14",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1376.86
2010,"Citywest, Dublin 24",Apartment,1 to 3 bed,0,44.78,128.9,1992000,897.99
2010,"Citywest, Dublin 24",Apartment,All bedrooms,0,44.78,128.9,1992000,897.99
2010,"Citywest, Dublin",Apartment,1 to 3 bed,0,44.78,128.9,1992000,909.17
2010,"Citywest, Dublin",Apartment,All bedrooms,0,44.78,128.9,1992000,909.17
2010,"Clondalkin, Dublin 22",Apartment,All bedrooms,0,44.78,128.9,1992000,840.05
2010,"Clondalkin, Dublin 22",Terrace house,All bedrooms,0,44.78,128.9,1992000,965.31
2010,"Clondalkin, Dublin 22",Semi detached house,All bedrooms,0,44.78,128.9,1992000,977.8
2010,"Clonee, Dublin 15",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1055.39
2010,"Clonee, Dublin 15",Apartment,All bedrooms,0,44.78,128.9,1992000,830.85
2010,"Clonee, Dublin 15",Terrace house,All bedrooms,0,44.78,128.9,1992000,948.36
2010,"Clongriffin, Dublin 13",Apartment,All bedrooms,0,44.78,128.9,1992000,981.49
2010,"Clonliffe, Dublin 3",Apartment,All bedrooms,0,44.78,128.9,1992000,890.95
2010,"Clonliffe, Dublin 3",Apartment,1 to 3 bed,0,44.78,128.9,1992000,890.95
2010,"Clonsilla, Dublin 15",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1043.7
2010,"Clonsilla, Dublin 15",Detached house,All bedrooms,0,44.78,128.9,1992000,1154.47
2010,"Clonsilla, Dublin 15",Apartment,All bedrooms,0,44.78,128.9,1992000,881.15
2010,"Clonsilla, Dublin 15",Terrace house,All bedrooms,0,44.78,128.9,1992000,961.15
2010,"Clonskeagh, Dublin 14",Apartment,All bedrooms,0,44.78,128.9,1992000,1134.68
2010,"Clonskeagh, Dublin 14",Terrace house,All bedrooms,0,44.78,128.9,1992000,1380.71
2010,"Clonskeagh, Dublin 14",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1566.82
2010,"Clontarf, Dublin 3",Apartment,All bedrooms,0,44.78,128.9,1992000,1000.65
2010,"Clontarf, Dublin 3",Terrace house,All bedrooms,0,44.78,128.9,1992000,1236.96
2010,"Clontarf, Dublin 3",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1377.49
2010,"Clontarf, Dublin 3",Other flats,1 to 2 bed,0,44.78,128.9,1992000,627.73
2010,"Clontarf, Dublin 3",Other flats,All bedrooms,0,44.78,128.9,1992000,627.73
2010,"Clontarf, Dublin 3",Other flats,1 to 3 bed,0,44.78,128.9,1992000,627.73
2010,"Coolmine, Dublin 15",Apartment,1 to 3 bed,0,44.78,128.9,1992000,925.15
2010,"Coolmine, Dublin 15",Apartment,All bedrooms,0,44.78,128.9,1992000,925.15
2010,"Cork Street, Dublin 8",Apartment,All bedrooms,0,44.78,128.9,1992000,996.2
2010,"Crumlin, Dublin 12",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1012.6
2010,"Crumlin, Dublin 12",Other flats,1 to 3 bed,0,44.78,128.9,1992000,714.38
2010,"Crumlin, Dublin 12",Other flats,All bedrooms,0,44.78,128.9,1992000,714.38
2010,"Crumlin, Dublin 12",Apartment,All bedrooms,0,44.78,128.9,1992000,877.99
2010,"Crumlin, Dublin 12",Terrace house,All bedrooms,0,44.78,128.9,1992000,988.62
2010,"Dalkey, Dublin",Apartment,All bedrooms,0,44.78,128.9,1992000,1288.75
2010,"Dalkey, Dublin",Terrace house,All bedrooms,0,44.78,128.9,1992000,1355.47
2010,"Dalkey, Dublin",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1468.4
2010,"Dartry, Dublin 6",Apartment,All bedrooms,0,44.78,128.9,1992000,1117.38
2010,"Dolphins Barn, Dublin 8",Apartment,All bedrooms,0,44.78,128.9,1992000,969.52
2010,"Dolphins Barn, Dublin 8",Apartment,1 to 3 bed,0,44.78,128.9,1992000,969.52
2010,"Donabate, Dublin",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1033.53
2010,"Donabate, Dublin",Apartment,All bedrooms,0,44.78,128.9,1992000,763.95
2010,"Donaghmede, Dublin 13",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1074.33
2010,"Donaghmede, Dublin 13",Apartment,All bedrooms,0,44.78,128.9,1992000,946.39
2010,"Donnybrook, Dublin 4",Apartment,All bedrooms,0,44.78,128.9,1992000,1197.87
2010,"Donnybrook, Dublin 4",Terrace house,All bedrooms,0,44.78,128.9,1992000,1451.68
2010,"Donnybrook, Dublin 4",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1651.52
2010,"Donnybrook, Dublin 4",Other flats,1 to 3 bed,0,44.78,128.9,1992000,720.67
2010,"Donnybrook, Dublin 4",Other flats,All bedrooms,0,44.78,128.9,1992000,720.67
2010,"Drimnagh, Dublin 12",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1028.14
2010,"Drimnagh, Dublin 12",Apartment,All bedrooms,0,44.78,128.9,1992000,1068.46
2010,"Drimnagh, Dublin 12",Terrace house,All bedrooms,0,44.78,128.9,1992000,998.42
2010,"Drumcondra, Dublin 3",Terrace house,All bedrooms,0,44.78,128.9,1992000,1139.41
2010,"Drumcondra, Dublin 3",Other flats,All bedrooms,0,44.78,128.9,1992000,621.67
2010,"Drumcondra, Dublin 3",Other flats,1 to 3 bed,0,44.78,128.9,1992000,621.67
2010,"Drumcondra, Dublin 9",Apartment,All bedrooms,0,44.78,128.9,1992000,1034.93
2010,"Drumcondra, Dublin 9",Terrace house,All bedrooms,0,44.78,128.9,1992000,1153.49
2010,"Drumcondra, Dublin 9",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1193.15
2010,"Drumcondra, Dublin 9",Other flats,All bedrooms,0,44.78,128.9,1992000,577.23
2010,Dublin 1,Apartment,All bedrooms,0,44.78,128.9,1992000,1013.71
2010,Dublin 1,Terrace house,All bedrooms,0,44.78,128.9,1992000,1090.17
2010,Dublin 1,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1101.28
2010,Dublin 1,Other flats,All bedrooms,0,44.78,128.9,1992000,654.4
2010,Dublin 10,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1000.06
2010,Dublin 10,Apartment,1 to 3 bed,0,44.78,128.9,1992000,867.86
2010,Dublin 10,Apartment,All bedrooms,0,44.78,128.9,1992000,867.86
2010,Dublin 10,Terrace house,All bedrooms,0,44.78,128.9,1992000,943.93
2010,Dublin 11,Terrace house,All bedrooms,0,44.78,128.9,1992000,1026.57
2010,Dublin 11,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1068.69
2010,Dublin 11,Other flats,All bedrooms,0,44.78,128.9,1992000,678.42
2010,Dublin 11,Apartment,All bedrooms,0,44.78,128.9,1992000,905.37
2010,Dublin 12,Terrace house,All bedrooms,0,44.78,128.9,1992000,1023.28
2010,Dublin 12,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1049.97
2010,Dublin 12,Detached house,All bedrooms,0,44.78,128.9,1992000,1214.85
2010,Dublin 12,Other flats,All bedrooms,0,44.78,128.9,1992000,664.53
2010,Dublin 12,Apartment,All bedrooms,0,44.78,128.9,1992000,965.52
2010,Dublin 13,Terrace house,All bedrooms,0,44.78,128.9,1992000,1057.31
2010,Dublin 13,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1118.4
2010,Dublin 13,Detached house,All bedrooms,0,44.78,128.9,1992000,1506.41
2010,Dublin 13,Apartment,All bedrooms,0,44.78,128.9,1992000,979.69
2010,Dublin 14,Apartment,All bedrooms,0,44.78,128.9,1992000,1109.2
2010,Dublin 14,Terrace house,All bedrooms,0,44.78,128.9,1992000,1274.29
2010,Dublin 14,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1437.86
2010,Dublin 14,Detached house,All bedrooms,0,44.78,128.9,1992000,1787.76
2010,Dublin 15,Terrace house,All bedrooms,0,44.78,128.9,1992000,1010.92
2010,Dublin 15,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1056.61
2010,Dublin 15,Detached house,All bedrooms,0,44.78,128.9,1992000,1222.58
2010,Dublin 15,Apartment,All bedrooms,0,44.78,128.9,1992000,945.91
2010,Dublin 16,Apartment,All bedrooms,0,44.78,128.9,1992000,1086.94
2010,Dublin 16,Terrace house,All bedrooms,0,44.78,128.9,1992000,1154.38
2010,Dublin 16,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1229.98
2010,Dublin 16,Detached house,All bedrooms,0,44.78,128.9,1992000,1429.53
2010,Dublin 17,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1067.24
2010,Dublin 17,Terrace house,All bedrooms,0,44.78,128.9,1992000,1171.13
2010,Dublin 17,Apartment,All bedrooms,0,44.78,128.9,1992000,949.45
2010,Dublin 18,Apartment,All bedrooms,0,44.78,128.9,1992000,1117.35
2010,Dublin 18,Terrace house,All bedrooms,0,44.78,128.9,1992000,1280.21
2010,Dublin 18,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1333
2010,Dublin 18,Detached house,All bedrooms,0,44.78,128.9,1992000,2008.67
2010,Dublin 2,Apartment,All bedrooms,0,44.78,128.9,1992000,1175.17
2010,Dublin 2,Terrace house,All bedrooms,0,44.78,128.9,1992000,1590.14
2010,Dublin 2,Other flats,All bedrooms,0,44.78,128.9,1992000,793.35
2010,Dublin 20,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1072.19
2010,Dublin 20,Apartment,All bedrooms,0,44.78,128.9,1992000,931.32
2010,Dublin 20,Terrace house,All bedrooms,0,44.78,128.9,1992000,998.92
2010,Dublin 24,Terrace house,All bedrooms,0,44.78,128.9,1992000,1010.35
2010,Dublin 24,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1040.18
2010,Dublin 24,Detached house,All bedrooms,0,44.78,128.9,1992000,1074.26
2010,Dublin 24,Apartment,All bedrooms,0,44.78,128.9,1992000,881.84
2010,Dublin 3,Terrace house,All bedrooms,0,44.78,128.9,1992000,1058.64
2010,Dublin 3,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1191.83
2010,Dublin 3,Other flats,All bedrooms,0,44.78,128.9,1992000,616.76
2010,Dublin 3,Apartment,All bedrooms,0,44.78,128.9,1992000,990.85
2010,Dublin 4,Apartment,All bedrooms,0,44.78,128.9,1992000,1209.67
2010,Dublin 4,Terrace house,All bedrooms,0,44.78,128.9,1992000,1438.2
2010,Dublin 4,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1739.21
2010,Dublin 4,Detached house,All bedrooms,0,44.78,128.9,1992000,2159.19
2010,Dublin 4,Other flats,All bedrooms,0,44.78,128.9,1992000,734.71
2010,Dublin 5,Terrace house,All bedrooms,0,44.78,128.9,1992000,1089.32
2010,Dublin 5,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1114.68
2010,Dublin 5,Detached house,All bedrooms,0,44.78,128.9,1992000,1253.82
2010,Dublin 5,Apartment,All bedrooms,0,44.78,128.9,1992000,958.61
2010,Dublin 6,Terrace house,All bedrooms,0,44.78,128.9,1992000,1416.75
2010,Dublin 6,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1438.11
2010,Dublin 6,Detached house,All bedrooms,0,44.78,128.9,1992000,1919.85
2010,Dublin 6,Other flats,All bedrooms,0,44.78,128.9,1992000,649.04
2010,Dublin 6,Apartment,All bedrooms,0,44.78,128.9,1992000,996.72
2010,Dublin 6W,Apartment,All bedrooms,0,44.78,128.9,1992000,1034.04
2010,Dublin 6W,Terrace house,All bedrooms,0,44.78,128.9,1992000,1242.3
2010,Dublin 6W,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1325.86
2010,Dublin 6W,Other flats,All bedrooms,0,44.78,128.9,1992000,657.53
2010,Dublin 7,Terrace house,All bedrooms,0,44.78,128.9,1992000,1048.6
2010,Dublin 7,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1100.95
2010,Dublin 7,Other flats,All bedrooms,0,44.78,128.9,1992000,592.56
2010,Dublin 7,Apartment,All bedrooms,0,44.78,128.9,1992000,946.03
2010,Dublin 8,Terrace house,All bedrooms,0,44.78,128.9,1992000,1072.5
2010,Dublin 8,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1148.38
2010,Dublin 8,Other flats,All bedrooms,0,44.78,128.9,1992000,598.16
2010,Dublin 8,Apartment,All bedrooms,0,44.78,128.9,1992000,958.22
2010,Dublin 9,Terrace house,All bedrooms,0,44.78,128.9,1992000,1108.47
2010,Dublin 9,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1148.55
2010,Dublin 9,Detached house,All bedrooms,0,44.78,128.9,1992000,1332.44
2010,Dublin 9,Other flats,All bedrooms,0,44.78,128.9,1992000,584.11
2010,Dublin 9,Apartment,All bedrooms,0,44.78,128.9,1992000,920.74
2010,Dublin,Terrace house,All bedrooms,0,44.78,128.9,1992000,1055.41
2010,Dublin,Semi detached house,All bedrooms,0,44.78,128.9,1992000,1146.32
2010,Dublin,Detached house,All bedrooms,0,44.78,128.9,1992000,1561.06
2010,Dublin,Other flats,All bedrooms,0,44.78,128.9,1992000,694.59
2010,Dublin,Apartment,All bedrooms,0,44.78,128.9,1992000,997.28
2010,"Dun Laoghaire, Dublin",Apartment,All bedrooms,0,44.78,128.9,1992000,1105.16
2010,"Dun Laoghaire, Dublin",Terrace house,All bedrooms,0,44.78,128.9,1992000,1141.78
2010,"Dun Laoghaire, Dublin",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1261.31
2010,"Dun Laoghaire, Dublin",Other flats,All bedrooms,0,44.78,128.9,1992000,682.82
2010,"Dun Laoghaire, Dublin",Other flats,1 to 3 bed,0,44.78,128.9,1992000,682.82
2010,"Dundrum, Dublin 14",Apartment,All bedrooms,0,44.78,128.9,1992000,1129.7
2010,"Dundrum, Dublin 14",Terrace house,All bedrooms,0,44.78,128.9,1992000,1284.88
2010,"Dundrum, Dublin 14",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1370.45
2010,"Dundrum, Dublin 16",Apartment,1 to 3 bed,0,44.78,128.9,1992000,1177.18
2010,"Dundrum, Dublin 16",Apartment,All bedrooms,0,44.78,128.9,1992000,1177.18
2010,"Dundrum, Dublin 16",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1437.36
2010,"East Wall, Dublin 3",Terrace house,All bedrooms,0,44.78,128.9,1992000,956.97
2010,"East Wall, Dublin 3",Apartment,All bedrooms,0,44.78,128.9,1992000,959.25
2010,"East Wall, Dublin 3",Apartment,1 to 3 bed,0,44.78,128.9,1992000,959.25
2010,"East Wall, Dublin 3",Semi detached house,All bedrooms,0,44.78,128.9,1992000,991.69
2010,"Eastwall, Dublin 3",Terrace house,All bedrooms,0,44.78,128.9,1992000,921.2
2010,"Fairview, Dublin 3",Terrace house,All bedrooms,0,44.78,128.9,1992000,1066.47
2010,"Fairview, Dublin 3",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1135.21
2010,"Fairview, Dublin 3",Other flats,All bedrooms,0,44.78,128.9,1992000,602.67
2010,"Fairview, Dublin 3",Other flats,1 to 3 bed,0,44.78,128.9,1992000,602.67
2010,"Fairview, Dublin 3",Apartment,All bedrooms,0,44.78,128.9,1992000,996.24
2010,"Finglas, Dublin 11",Terrace house,All bedrooms,0,44.78,128.9,1992000,1003.79
2010,"Finglas, Dublin 11",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1004.96
2010,"Finglas, Dublin 11",Apartment,All bedrooms,0,44.78,128.9,1992000,929.23
2010,"Firhouse, Dublin 24",Terrace house,All bedrooms,0,44.78,128.9,1992000,1023.82
2010,"Firhouse, Dublin 24",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1105.62
2010,"Firhouse, Dublin 24",Apartment,All bedrooms,0,44.78,128.9,1992000,897.61
2010,"Foxrock, Dublin 18",Terrace house,All bedrooms,0,44.78,128.9,1992000,1348.92
2010,"Foxrock, Dublin 18",Apartment,All bedrooms,0,44.78,128.9,1992000,1525.85
2010,"Foxrock, Dublin 18",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1532.5
2010,"Foxrock, Dublin 18",Detached house,All bedrooms,0,44.78,128.9,1992000,2119.91
2010,"Glasnevin, Dublin 11",Terrace house,All bedrooms,0,44.78,128.9,1992000,1114.33
2010,"Glasnevin, Dublin 11",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1176.49
2010,"Glasnevin, Dublin 11",Apartment,All bedrooms,0,44.78,128.9,1992000,980.54
2010,"Glasnevin, Dublin 9",Terrace house,All bedrooms,0,44.78,128.9,1992000,1170.07
2010,"Glasnevin, Dublin 9",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1242.8
2010,"Glasnevin, Dublin 9",Other flats,All bedrooms,0,44.78,128.9,1992000,510.07
2010,"Glasnevin, Dublin 9",Apartment,All bedrooms,0,44.78,128.9,1992000,898.12
2010,"Glenageary, Dublin",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1448.06
2010,"Goatstown, Dublin 14",Apartment,1 to 3 bed,0,44.78,128.9,1992000,1258.85
2010,"Goatstown, Dublin 14",Apartment,All bedrooms,0,44.78,128.9,1992000,1258.85
2010,"Goatstown, Dublin 14",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1654.36
2010,"Grand Canal Dock, Dublin 2",Apartment,All bedrooms,0,44.78,128.9,1992000,1517.35
2010,"Grand Canal Dock, Dublin 2",Apartment,1 to 3 bed,0,44.78,128.9,1992000,1517.35
2010,"Grand Canal Square, Dublin 2",Apartment,All bedrooms,0,44.78,128.9,1992000,1514.62
2010,"Grand Canal Square, Dublin 2",Apartment,1 to 3 bed,0,44.78,128.9,1992000,1514.62
2010,"Hanover Quay, Dublin 2",Apartment,1 to 3 bed,0,44.78,128.9,1992000,1750.93
2010,"Hanover Quay, Dublin 2",Apartment,All bedrooms,0,44.78,128.9,1992000,1750.93
2010,"Harolds Cross, Dublin 6",Terrace house,All bedrooms,0,44.78,128.9,1992000,1152.99
2010,"Harolds Cross, Dublin 6",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1220.83
2010,"Harolds Cross, Dublin 6",Apartment,All bedrooms,0,44.78,128.9,1992000,915.07
2010,"Harolds Cross, Dublin 6W",Terrace house,All bedrooms,0,44.78,128.9,1992000,1222.85
2010,"Harolds Cross, Dublin 6W",Semi detached house,All bedrooms,0,44.78,128.9,1992000,1310.14
2010,"Harolds Cross, Dublin 6W",Other flats,All bedrooms,0,44.78,128.9,1992000,641
2010,"Harolds Cross, Dublin 6W",Apartment,All bedrooms,0,44.78,128.9,1992000,875.44
